2-Jun-25,57:59.4,CME_Delayed,ZN Jun25,B,2,110'190,P,TT SIM,Trading,SPatoliya,SPatoliya,242fa5f8-9fab-436b-a2b8-0744da0ea991,0400f73d-5572-4c19-af0d-1a7e5189991c
29-May-25,50:43.3,CME_Delayed,ZN Jun25,B,10,110'190,F,TT SIM,Trading,SPatoliya,SPatoliya,d45aff93-e9f9-4136-9d8f-1ae513f50e6d,5aea27dc-f728-4fb3-96dc-c92a18324cc3
23-May-25,29:53.7,CME_Delayed,ZN Jun25,S,4,110'020,F,TT SIM,Trading,SPatoliya,SPatoliya,8f6dd124-3885-4a1a-92c0-21ca3e623619,0ad2c29e-302c-4079-96af-5c9ba1471db9
23-May-25,27:00.9,CME_Delayed,ZN Jun25,S,15,110'000,F,TT SIM,Trading,SPatoliya,SPatoliya,8e9e57b5-69b7-407c-bcf9-57e3dc0dfb91,0ad2c29e-302c-4079-96af-5c9ba1471db9
23-May-25,12:51.9,CME_Delayed,ZN Jun25,B,20,109'305,F,TT SIM,Trading,SPatoliya,SPatoliya,f9d1ba71-1f94-4d76-a11f-ced6e09aae14,0ad2c29e-302c-4079-96af-5c9ba1471db9
23-May-25,45:52.0,CME_Delayed,ZN Jun25,B,10,110'000,F,TT SIM,Trading,SPatoliya,SPatoliya,d18fbf83-0c4a-4cd2-9202-16b6f8e2cce2,0ad2c29e-302c-4079-96af-5c9ba1471db9
23-May-25,30:36.3,CME_Delayed,ZN Jun25,B,1,110'015,F,TT SIM,Trading,SPatoliya,SPatoliya,31994c83-5a0a-4736-bb5d-cce424f68aae,d4ff6788-57a1-4239-96dd-a0146009b34a
23-May-25,30:36.3,CME_Delayed,ZN Jun25,B,1,110'015,P,TT SIM,Trading,SPatoliya,SPatoliya,31994c83-5a0a-4736-bb5d-cce424f68aae,d4ff6788-57a1-4239-96dd-a0146009b34a
23-May-25,30:36.3,CME_Delayed,ZN Jun25,B,2,110'015,P,TT SIM,Trading,SPatoliya,SPatoliya,31994c83-5a0a-4736-bb5d-cce424f68aae,d4ff6788-57a1-4239-96dd-a0146009b34a
23-May-25,30:36.3,CME_Delayed,ZN Jun25,B,1,110'015,P,TT SIM,Trading,SPatoliya,SPatoliya,31994c83-5a0a-4736-bb5d-cce424f68aae,d4ff6788-57a1-4239-96dd-a0146009b34a
23-May-25,30:36.3,CME_Delayed,ZN Jun25,B,1,110'015,P,TT SIM,Trading,SPatoliya,SPatoliya,31994c83-5a0a-4736-bb5d-cce424f68aae,d4ff6788-57a1-4239-96dd-a0146009b34a
